,Artist,Track,Album,Album_type,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Channel,Views,Likes,Comments,Licensed,official_video,Stream
14325,Yo Yo Honey Singh,Manali Trance,The Neha Kakkar Collection,compilation,0.614,0.842,6,-4.109,0.0745,0.00814,1.33E-05,0.212,0.915,156.051,203207,Zee Music Company,257652067,1862689,30047,TRUE,TRUE,33210146
15056,Rvssian,Privado,Privado,single,0.739,0.549,8,-6.147,0.178,0.0135,0,0.112,0.345,127.055,260000,Rvssian,257527842,1291261,32178,TRUE,TRUE,113413252
16167,Martin Garrix,So Far Away (feat. Jamie Scott & Romy Dya),So Far Away (feat. Jamie Scott & Romy Dya),single,0.526,0.52,6,-7.985,0.0569,0.435,0,0.197,0.13,149.119,183637,Martin Garrix,257317433,1852658,32756,FALSE,TRUE,347562581
13517,Nicki Minaj,Moment 4 Life,Pink Friday,album,0.475,0.882,11,-3.883,0.351,0.406,0,0.241,0.369,98.001,279307,NickiMinajAtVEVO,256930043,1205561,81133,TRUE,TRUE,216403212
8978,Jeet Gannguli,Jitni Dafa,Parmanu (Original Motion Picture Soundtrack),album,0.643,0.513,10,-7.355,0.0253,0.832,0.000852,0.143,0.25,95.976,222302,Zee Music Company,256807355,1424778,69069,TRUE,TRUE,22512082
8005,Queen,We Are The Champions - Remastered 2011,News Of The World (Deluxe Remastered Version),album,0.268,0.459,7,-6.948,0.0346,0.378,0,0.119,0.172,64.223,179200,Queen Official,256806100,1847421,92742,TRUE,TRUE,567937359
702,Maná,En El Muelle De San Blas,Sueños Líquidos,album,0.64,0.693,2,-5.735,0.0235,0.113,5.62E-06,0.0978,0.698,97.159,352160,OficialMana,256680066,813397,26945,TRUE,TRUE,284538131
17516,Brytiago,Netflixxx,Netflixxx,single,0.703,0.615,6,-5.647,0.119,0.691,0,0.131,0.637,134.82,219008,BrytiagoTV,256544244,1533992,10785,TRUE,TRUE,159143328
209,Sean Paul,Contra La Pared,Contra La Pared,single,0.828,0.588,2,-7.14,0.118,0.0156,0,0.124,0.598,94.052,224681,SeanPaulVEVO,256405663,1928933,20224,TRUE,TRUE,336056798
11674,Davido,Fall,A Good Time,album,0.928,0.675,5,-3.542,0.0568,0.386,0,0.0564,0.794,105.953,240000,DavidoVEVO,256330519,1308557,37974,TRUE,TRUE,81482224
3451,Grupo Bryndis,La Última Canción,El Quinto Trago,album,0.642,0.595,7,-9.094,0.071,0.319,0.000134,0.136,0.705,82.412,258733,GrupoBryndisVEVO,256216034,527979,15616,TRUE,TRUE,36059918
816,Christina Aguilera,Candyman,Back To Basics,album,0.686,0.789,8,-4.713,0.23,0.0125,0.0147,0.142,0.72,172.976,194213,CAguileraVEVO,256119378,1142440,29378,TRUE,TRUE,124068400
18077,Jack Harlow,WHATS POPPIN,Sweet Action,album,0.923,0.604,11,-6.671,0.245,0.017,0,0.272,0.826,145.062,139741,Jack Harlow,256027281,2437237,70659,TRUE,TRUE,678987866
18079,Jack Harlow,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",Thats What They All Say,album,0.904,0.723,11,-5.224,0.26,0.0631,0,0.185,0.835,145.013,227478,Jack Harlow,256027281,2437237,70659,TRUE,TRUE,638746688
443,Tory Lanez,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]",single,0.904,0.723,11,-5.224,0.26,0.0631,0,0.185,0.835,145.013,227478,Jack Harlow,256025742,2437220,70659,TRUE,TRUE,638746688
10882,Turma do Pagode,Lancinho - Ao Vivo,O Som das Multidões,album,0.563,0.839,7,-6.596,0.0488,0.766,0,0.873,0.651,160.029,227413,TurmadoPagodeVEVO,255494481,1256396,20266,TRUE,TRUE,87218874
14880,James Bay,Hold Back The River,Chaos And The Calm,album,0.715,0.715,5,-7.364,0.0904,0.0526,0,0.0936,0.506,134.923,238747,JamesBayVEVO,255221327,1390507,20209,TRUE,TRUE,605099856
16448,alt-J,Breezeblocks,An Awesome Wave,album,0.615,0.658,5,-7.299,0.0343,0.096,0.000911,0.205,0.293,150.093,227080,alt-J,255182397,1795563,36951,FALSE,TRUE,671088620
12039,Paramore,Misery Business,Riot!,album,0.517,0.906,1,-3.677,0.0735,0.00272,9.26E-06,0.113,0.731,172.977,211520,Paramore,255069350,1570688,87847,TRUE,TRUE,593116852
16657,Sebastian Yatra,Chica Ideal,Dharma,album,0.687,0.888,0,-3.627,0.207,0.0985,0,0.159,0.714,192.047,183253,SebastianYatraVEVO,254980687,1930752,60597,TRUE,TRUE,409336558
13620,Bomba Estéreo,To My Love - Tainy Remix,Amanecer (Remixed),album,0.764,0.59,7,-4.292,0.0395,0.129,0.00847,0.0851,0.281,99.996,251773,BombaEstereoVEVO,254887149,976778,37659,TRUE,TRUE,266146912
12555,Tainy,To My Love - Tainy Remix,Amanecer (Remixed),album,0.764,0.59,7,-4.292,0.0395,0.129,0.00847,0.0851,0.281,99.996,251773,BombaEstereoVEVO,254887144,976778,37659,TRUE,TRUE,266146912
14429,Jory Boy,No Te Hagas,No Te Hagas,single,0.748,0.69,0,-3.812,0.0477,0.0353,0,0.315,0.433,131.972,233251,Hear This Music,254774745,1684510,37078,TRUE,TRUE,241970614
18227,Joel Corry,Head & Heart (feat. MNEK),Head & Heart (feat. MNEK),single,0.734,0.874,8,-3.158,0.0662,0.168,1.14E-05,0.0489,0.905,122.953,166028,Joel Corry,254738073,1054420,20257,TRUE,TRUE,1018441014
18234,Joel Corry,Head & Heart (feat. MNEK) - Tiësto Remix,Head & Heart (feat. MNEK) [Tiësto Remix],single,0.693,0.866,5,-4.964,0.0498,0.0689,0,0.145,0.663,126.002,124778,Joel Corry,254738073,1054420,20257,TRUE,TRUE,51244947
15629,MNEK,Head & Heart (feat. MNEK),Head & Heart (feat. MNEK),single,0.734,0.874,8,-3.158,0.0662,0.168,1.14E-05,0.0489,0.905,122.953,166028,Joel Corry,254737803,1054418,20257,TRUE,TRUE,1018441014
15633,MNEK,Head & Heart (feat. MNEK) - Tiësto Remix,Head & Heart (feat. MNEK) [Tiësto Remix],single,0.693,0.866,5,-4.964,0.0498,0.0689,0,0.145,0.663,126.002,124778,Joel Corry,254737803,1054418,20257,TRUE,TRUE,51244947
14562,BTS,My Universe,Music Of The Spheres,album,0.573,0.711,1,-6.268,0.0406,0.0114,0,0.328,0.47,105.006,226198,Coldplay,254658377,8867604,432726,TRUE,TRUE,883224238
48,Coldplay,My Universe,Music Of The Spheres,album,0.573,0.711,1,-6.268,0.0406,0.0114,0,0.328,0.47,105.006,226198,Coldplay,254655970,8867547,432726,TRUE,TRUE,883224238
18864,Noriel,Amigos y Enemigos (feat. Bad Bunny & Almighty) - Remix,Amigos y Enemigos (Remix),single,0.752,0.748,6,-3.755,0.0895,0.289,0,0.105,0.497,115.01,295304,NorielVEVO,254581255,1180163,24466,TRUE,TRUE,94739228
11633,Gurlez Akhtar,Defaulter,Defaulter,single,0.761,0.846,9,-2.393,0.287,0.251,0,0.324,0.793,171.996,201745,Jass Records,254463718,2112003,51946,TRUE,TRUE,11160783
10680,Three Days Grace,Never Too Late,One-X,album,0.433,0.778,2,-4.68,0.0371,0.00838,0,0.163,0.217,149.864,209333,ThreeDaysGraceVEVO,253953091,1664884,66559,TRUE,TRUE,238970054
9626,Foo Fighters,Everlong,The Colour And The Shape,album,0.413,0.881,11,-5.541,0.0367,5.99E-05,0.000308,0.0805,0.364,158.066,250547,foofightersVEVO,253556205,1275241,42571,TRUE,TRUE,750136852
18490,Lil Tracy,witchblades,CASTLES II,single,0.634,0.54,8,-7.002,0.0777,0.0223,0,0.302,0.543,143.968,149360,Lil Peep,253513675,2543688,87782,FALSE,FALSE,259222528
17282,Lil Peep,witchblades,CASTLES II,single,0.634,0.54,8,-7.002,0.0777,0.0223,0,0.302,0.543,143.968,149360,Lil Peep,253513571,2543685,87782,FALSE,TRUE,259222528
13831,IU,BBIBBI,BBIBBI,single,0.839,0.617,7,-4.692,0.331,0.241,0,0.3,0.821,143.894,194426,1theK (원더케이),253489842,3512198,97523,TRUE,TRUE,151886174
14393,Indila,S.O.S,Mini World,album,0.531,0.587,6,-6.995,0.0328,0.271,0,0.228,0.208,93.023,272760,IndilaVEVO,253484160,1592019,65970,TRUE,TRUE,35846250
556,Aerosmith,Amazing,Get A Grip,album,0.308,0.747,0,-5.434,0.037,0.0645,8.27E-05,0.431,0.278,139.454,356160,AerosmithVEVO,253391021,651715,17039,TRUE,TRUE,109653445
12048,Ne-Yo,Time of Our Lives,Globalization,album,0.721,0.802,1,-5.797,0.0583,0.0921,0,0.694,0.724,124.022,229360,PitbullVEVO,253293645,1423081,25528,TRUE,TRUE,981156901
192,Pitbull,Time of Our Lives,Globalization,album,0.721,0.802,1,-5.797,0.0583,0.0921,0,0.694,0.724,124.022,229360,PitbullVEVO,253293371,1423079,25528,TRUE,TRUE,981156901
16968,Dan + Shay,"10,000 Hours (with Justin Bieber)",Good Things,album,0.654,0.63,10,-4.644,0.0259,0.149,0,0.111,0.43,89.991,167693,Dan And Shay,253268221,3079414,71657,TRUE,TRUE,892645032
13541,Ariana Grande,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,After Hours (Deluxe),album,0.65,0.825,0,-4.645,0.0325,0.0215,2.44E-05,0.0936,0.593,118.091,191014,TheWeekndVEVO,253187553,3384673,92516,TRUE,TRUE,1025392875
16779,Imanbek,Roses - Imanbek Remix,While The World Was Burning,album,0.769,0.719,8,-5.472,0.0474,0.0143,0.00777,0.359,0.863,121.955,176867,SAINt JHN,253169862,3139827,65635,FALSE,TRUE,1708060617
11739,M.I.A.,Paper Planes,Kala,album,0.447,0.848,2,-6.175,0.222,0.033,7.46E-05,0.65,0.485,172.253,205200,MIAVEVO,253113875,2198706,130554,TRUE,TRUE,583946609
4602,Boyz II Men,End Of The Road,Cooleyhighharmony (Bonus Tracks Version),album,0.64,0.427,5,-9.29,0.0241,0.0664,0,0.0579,0.529,149.703,351467,BoyzIIMenVEVO,253110030,1399196,44571,TRUE,TRUE,249421736
3798,*NSYNC,This I Promise You,No Strings Attached,album,0.55,0.587,2,-6.279,0.0329,0.354,0,0.128,0.466,165.975,284760,NSYNCVEVO,252377383,876305,43620,TRUE,TRUE,207785820
14680,Julia Michaels,Issues,Nervous System,album,0.728,0.415,8,-6.852,0.0639,0.401,0,0.0616,0.455,114.145,176320,JuliaMichaelsVEVO,252188102,2325655,41729,TRUE,TRUE,1075204195
19116,Bizarrap,"Shakira: Bzrp Music Sessions, Vol. 53","Shakira: Bzrp Music Sessions, Vol. 53",single,0.778,0.632,2,-5.6,0.0493,0.274,0,0.0915,0.498,122.104,218289,Bizarrap,252151147,9417832,525777,TRUE,TRUE,196761853
150,Shakira,"Shakira: Bzrp Music Sessions, Vol. 53","Shakira: Bzrp Music Sessions, Vol. 53",single,0.778,0.632,2,-5.6,0.0493,0.274,0,0.0915,0.498,122.104,218289,Bizarrap,252068988,9415668,525670,TRUE,TRUE,196761853
85,AC/DC,Hells Bells,Back In Black,album,0.389,0.873,4,-4.768,0.0475,0.00532,0.0055,0.273,0.303,106.767,312293,acdcVEVO,252038354,1067479,29353,TRUE,TRUE,296521772
14391,Indila,Love Story,Mini World,album,0.375,0.255,10,-12.279,0.0376,0.815,0,0.0845,0.331,95.978,316280,IndilaVEVO,251878457,2768700,70397,TRUE,TRUE,93966874
8752,Banda Los Recoditos,Perfecta,Perfecta,album,0.656,0.492,3,-5.959,0.0342,0.591,1.89E-06,0.066,0.966,144.986,211560,BandaLosRecoditosVEVO,251647598,997316,12027,TRUE,TRUE,80215187
18074,Cardi B,Up,Up (Instrumental),single,0.868,0.795,11,-6.044,0.269,0.0012,0.0193,0.0461,0.819,166,156945,Cardi B,251264448,3775713,162171,TRUE,TRUE,534021884
2685,Andrés Calamaro,Flaca,Alta Suciedad,album,0.739,0.745,7,-6.658,0.0267,0.21,0.0135,0.127,0.949,109.326,277653,Warner Music Spain,250740290,784931,22620,TRUE,TRUE,306003111
13011,J. Cole,MIDDLE CHILD,MIDDLE CHILD,single,0.837,0.364,8,-11.713,0.276,0.149,0,0.271,0.463,123.984,213594,JColeVEVO,250590224,2613715,77515,TRUE,TRUE,1007746821
17720,Mc Davi,Bipolar,Bipolar,single,0.601,0.36,9,-7.791,0.0877,0.586,0,0.0882,0.335,124.993,276480,GR6 EXPLODE,250397885,2686483,43732,TRUE,TRUE,161525774
17675,Saweetie,Best Friend (feat. Doja Cat),Best Friend (feat. Doja Cat) [Remix EP] [Extended Edition],album,0.84,0.766,4,-4.12,0.136,0.00302,3.61E-06,0.0684,0.402,94.018,155884,Official Saweetie,250217676,2776602,62473,TRUE,TRUE,458728427
16684,NLE Choppa,Camelot,Top Shotta,album,0.787,0.713,7,-5.252,0.401,0.0849,0,0.717,0.761,175.046,148759,Lyrical Lemonade,250044794,2328626,68554,FALSE,FALSE,414808001
2335,Alan Jackson,Remember When,Playlist: The Very Best Of Alan Jackson,compilation,0.559,0.301,2,-10.522,0.0294,0.708,0.000561,0.152,0.25,125.584,270680,alanjacksonVEVO,249882562,1099163,43811,TRUE,TRUE,104962016
13393,TAEYEON,I,I - The 1st Mini Album,single,0.506,0.788,9,-2.372,0.0324,0.0666,0,0.324,0.233,89.993,206039,SMTOWN,249814693,2312256,127232,TRUE,TRUE,56598488
540,Muse,Uprising,The Resistance,album,0.602,0.905,2,-4.046,0.0775,0.000202,0.064,0.117,0.411,128.019,304840,Muse,249689138,1391854,65543,TRUE,TRUE,496116359
17328,Kodak Black,Super Gremlin,Back For Everything,album,0.825,0.414,2,-6.634,0.144,0.00265,0,0.357,0.106,72.993,200548,Kodak Black,249668139,1803734,48640,TRUE,TRUE,287493401
2516,Marilyn Manson,The Beautiful People,Antichrist Superstar,album,0.621,0.834,10,-10.068,0.0557,0.000779,0.456,0.0611,0.937,143.973,218827,MarilynMansonVEVO,249594269,1550997,80259,TRUE,TRUE,275110964
560,Slipknot,Before I Forget,Vol. 3: The Subliminal Verses,album,0.291,0.974,6,-2.997,0.171,0.0177,5.44E-06,0.886,0.348,134.724,278600,Slipknot,249436786,1421839,42357,TRUE,TRUE,383553771
18012,Morat,Aprender A Quererte,Sobre El Amor Y Sus Efectos Secundarios,album,0.638,0.868,8,-5.191,0.0334,0.109,0,0.231,0.485,101.013,229213,MoratVEVO,249427904,1401217,18171,TRUE,TRUE,169600134
15186,Shilpi Raj,Piya Jahu Jan Kalkatiya,Piya Jahu Jan Kalkatiya,single,0.693,0.879,6,-1.649,0.052,0.396,0,0.639,0.93,123.029,132780,VR Music,249320758,836074,20188,TRUE,TRUE,2332930
16580,Blueface,Thotiana,Famous Cryp,album,0.906,0.382,10,-12.89,0.269,0.18,0,0.113,0.391,104.025,129264,Lyrical Lemonade,249073434,2210521,131069,FALSE,FALSE,350405270
3287,Fergie,Fergalicious,The Dutchess,album,0.906,0.583,8,-7.721,0.317,0.0569,0,0.126,0.829,129.056,292373,FergieVEVO,249002881,1538790,63814,TRUE,TRUE,376706423
9563,Nirvana,Lithium,Nevermind (Remastered),album,0.678,0.656,7,-6.41,0.0381,0.00174,0,0.0631,0.485,123.207,257053,NirvanaVEVO,248963126,1714761,57550,TRUE,TRUE,459674766
11621,The Pussycat Dolls,When I Grow Up,Doll Domination (Deluxe),album,0.671,0.685,11,-5.762,0.05,0.00165,0,0.398,0.368,118.449,245680,ThePussycatDollsVEVO,248906897,855423,33896,TRUE,TRUE,231236307
4485,Jatin-Lalit,Kuch Kuch Hota Hai,Kuch Kuch Hota Hai,album,0.547,0.554,7,-11.165,0.0374,0.602,0.000155,0.0735,0.848,91.386,297867,SonyMusicIndiaVEVO,248609552,958292,43351,TRUE,TRUE,34017431
11643,Calle 13,Ojos Color Sol (feat. Silvio Rodríguez),MultiViral,album,0.582,0.443,2,-7.816,0.0436,0.664,0,0.0703,0.452,78.071,215813,Calle13VEVO,248548398,1336346,25689,TRUE,TRUE,184092791
