,Artist,Track,Album,Album_type,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Channel,Views,Likes,Comments,Licensed,official_video,Stream
18255,Ruth B.,Dandelions,Safe Haven,album,0.609,0.692,1,-2.958,0.0259,0.0157,0,0.0864,0.454,116.959,233720,RuthBVEVO,10037242,274954,4205,TRUE,TRUE,856614680
18357,Jonas Blue,Mama,Blue,album,0.738,0.794,11,-4.118,0.0416,0.101,0,0.0533,0.566,104.014,184134,JonasBlueVEVO,773488880,4164223,70665,TRUE,TRUE,854521680
18501,Cheat Codes,Pretty Girl - Cheat Codes X CADE Remix,Pretty Girl (Cheat Codes X CADE Remix),single,0.703,0.868,7,-4.661,0.0291,0.15,0.132,0.104,0.733,121.03,193613,Maggie Lindemann,119895428,1305731,24677,FALSE,TRUE,853871612
339,Kanye West,Gold Digger,Late Registration,album,0.629,0.696,1,-5.572,0.348,0.0195,0,0.0554,0.623,93.034,207627,KanyeWestVEVO,323806093,1797312,71502,TRUE,TRUE,853381478
13494,Lady Gaga,Poker Face,The Fame,album,0.851,0.806,4,-4.62,0.0787,0.118,1.64E-06,0.121,0.787,118.999,237200,LadyGagaVEVO,1095354937,6103722,276401,TRUE,TRUE,852750053
200,Sean Paul,No Lie,Mad Love The Prequel,album,0.742,0.882,7,-2.862,0.117,0.0466,0,0.206,0.463,102.04,221176,SeanPaulVEVO,1120854023,7147862,108564,TRUE,TRUE,851711837
19486,YNW Melly,Murder On My Mind,I AM YOU,album,0.759,0.73,0,-7.985,0.0516,0.145,3.06E-06,0.11,0.74,115.007,268434,YNW Melly,545010163,4646486,254596,TRUE,TRUE,850495951
18760,Calum Scott,You Are The Reason,Only Human (Deluxe),album,0.329,0.235,10,-7.699,0.0303,0.918,0,0.137,0.22,171.006,204326,CalumScottVEVO,935776325,6563632,145554,TRUE,TRUE,849038106
15401,Migos,Bad and Boujee (feat. Lil Uzi Vert),Culture,album,0.926,0.666,11,-5.314,0.244,0.0611,0,0.123,0.168,127.079,343150,Migos ATL,1189718607,7307104,253621,FALSE,FALSE,847911334
15289,Robin Schulz,Waves - Robin Schulz Radio Edit,Waves (Robin Schulz Radio Edit),single,0.829,0.51,5,-9.334,0.0369,0.00821,0.00143,0.0829,0.45,119.994,208133,mrprobzVEVO,556802531,2524457,41337,TRUE,TRUE,847645952
19140,Lil Baby,Yes Indeed,Harder Than Ever,album,0.963,0.346,5,-9.309,0.53,0.0355,0,0.108,0.562,119.957,142273,OVO Sound,1224088,22527,452,FALSE,FALSE,844932746
50,Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,Get Lucky (feat. Pharrell Williams & Nile Rodgers) [Radio Edit],single,0.794,0.811,6,-8.966,0.038,0.0426,1.07E-06,0.101,0.862,116.047,248413,convar HUN,32310867,956073,19646,FALSE,FALSE,844698895
149,Khalid,Love Lies (with Normani),Love Lies (with Normani),single,0.708,0.648,6,-5.626,0.0449,0.0956,0,0.134,0.338,143.955,201707,KhalidVEVO,243497172,1758555,28321,TRUE,TRUE,843423744
11425,Guns N' Roses,Paradise City,Appetite For Destruction,album,0.268,0.98,11,-5.958,0.103,0.0192,0.00709,0.182,0.395,100.315,405600,GunsNRosesVEVO,753086521,2651795,90901,TRUE,TRUE,842826610
15267,Maluma,Felices los 4,F.A.M.E.,album,0.766,0.756,5,-5.861,0.132,0.213,0,0.349,0.716,94.027,230000,MalumaVEVO,1825262539,6457165,256004,TRUE,TRUE,842345363
17215,XXXTENTACION,Revenge,17,album,0.746,0.251,11,-16.169,0.259,0.782,0.00203,0.106,0.18,139.999,120027,XXXTENTACION,138729580,1895876,69938,TRUE,TRUE,841922171
19714,Giveon,Heartbreak Anniversary,TAKE TIME,album,0.449,0.465,0,-8.964,0.0791,0.524,1.02E-06,0.303,0.543,89.087,198371,GiveonVEVO,197141763,3420218,56403,TRUE,TRUE,837402457
351,Beyoncé,Crazy In Love (feat. Jay-Z),Dangerously In Love,album,0.646,0.77,2,-6.596,0.226,0.00249,0,0.0715,0.681,99.165,236133,BeyoncéVEVO,669084413,3218858,66334,TRUE,TRUE,836260550
16113,Kygo,Stole the Show,Cloud Nine,album,0.64,0.635,8,-7.565,0.226,0.271,0,0.319,0.475,100.034,223187,KygoMusic,419595681,2246497,37800,FALSE,FALSE,835408549
14728,WILLOW,Wait a Minute!,ARDIPITHECUS,album,0.764,0.705,3,-5.279,0.0278,0.0371,1.94E-05,0.0943,0.672,101.003,196520,JAYTOTHEBEN,2397920,50950,740,FALSE,FALSE,834934023
8367,M83,Midnight City,"Hurry Up, We're Dreaming",album,0.526,0.712,11,-6.525,0.0356,0.0161,0,0.179,0.32,105.009,241440,M83,394041714,3168122,117212,TRUE,TRUE,834933666
579,The Rolling Stones,"Paint It, Black",Aftermath,album,0.464,0.795,1,-9.267,0.0926,0.0493,0.00244,0.399,0.612,158.691,202267,ABKCOVEVO,434986145,3050582,87518,TRUE,TRUE,834723073
13582,Demi Lovato,Échame La Culpa,VIDA,album,0.733,0.897,0,-3.652,0.0389,0.0391,0,0.117,0.649,96.006,173800,LuisFonsiVEVO,2245669049,10003295,335363,TRUE,TRUE,834445136
1150,Luis Fonsi,Échame La Culpa,VIDA,album,0.733,0.897,0,-3.652,0.0389,0.0391,0,0.117,0.649,96.006,173800,LuisFonsiVEVO,2245665554,10003280,335363,TRUE,TRUE,834445136
3775,Spice Girls,Wannabe,Spice,album,0.768,0.864,11,-6.145,0.0324,0.101,0,0.162,0.891,110.008,173027,SpiceGirlsVEVO,600858051,4150235,129179,TRUE,TRUE,832914421
14036,Imagine Dragons,Bad Liar,Origins (Deluxe),album,0.383,0.637,3,-6.993,0.0703,0.0722,0,0.368,0.0827,177.913,260773,ImagineDragonsVEVO,418271237,4308174,91826,TRUE,TRUE,831122837
12486,Calvin Harris,My Way,My Way,single,0.818,0.913,4,-3.06,0.0426,0.093,3.69E-05,0.161,0.536,119.986,219160,CalvinHarrisVEVO,455055642,2505460,17421,TRUE,TRUE,830392892
729,The Notorious B.I.G.,Hypnotize - 2014 Remaster,Life After Death (2014 Remastered Edition),album,0.901,0.697,9,-3.439,0.28,0.145,0,0.287,0.67,93.941,229827,The Notorious B.I.G.,89884180,611459,18980,TRUE,TRUE,829984314
303,Elton John,"Rocket Man (I Think It's Going To Be A Long, Long Time)",Honky Chateau,album,0.601,0.532,10,-9.119,0.0286,0.432,6.25E-06,0.0925,0.341,136.571,281613,EltonJohnVEVO,129299713,960562,25910,TRUE,TRUE,828968108
15898,Of Monsters and Men,Little Talks,My Head Is An Animal,album,0.457,0.757,1,-5.177,0.032,0.0206,0,0.146,0.417,102.961,266600,OfMonstersAndMenVEVO,342158934,2190341,86344,TRUE,TRUE,828553788
102,Michael Jackson,Beat It,Thriller,album,0.776,0.711,3,-9.03,0.0473,0.0242,0.000353,0.234,0.901,138.728,258400,michaeljacksonVEVO,905692299,6656468,259358,TRUE,TRUE,826832314
9656,Rick Ross,Money In The Grave (Drake ft. Rick Ross),The Best In The World Pack,single,0.831,0.502,10,-4.045,0.046,0.101,0,0.122,0.101,100.541,205427,DrakeVEVO,56794890,791588,18268,TRUE,TRUE,826816158
13539,Ariana Grande,Santa Tell Me,Santa Tell Me,single,0.525,0.621,7,-7.364,0.116,0.0489,0,0.294,0.591,191.9,204093,ArianaGrandeVevo,273587108,3068395,124070,TRUE,TRUE,826416078
13564,Avicii,Hey Brother,TRUE,album,0.545,0.78,7,-4.867,0.0436,0.0309,4.64E-05,0.0828,0.458,125.014,255093,AviciiOfficialVEVO,283392348,2710143,105982,TRUE,TRUE,821756193
14818,Disclosure,Latch,Settle (Deluxe),album,0.729,0.735,1,-5.455,0.0919,0.0178,0.000193,0.089,0.544,121.986,255867,Disclosure,422714286,2389006,63448,FALSE,TRUE,820752768
17425,Lost Frequencies,Where Are You Now,Where Are You Now,single,0.671,0.636,6,-8.117,0.103,0.515,0.000411,0.172,0.262,120.966,148197,Lost Frequencies,99258427,777971,7599,FALSE,TRUE,818020779
18758,Calum Scott,Where Are You Now,Where Are You Now,single,0.671,0.636,6,-8.117,0.103,0.515,0.000411,0.172,0.262,120.966,148197,Lost Frequencies,99259275,777971,7599,FALSE,TRUE,817062727
19634,Lil Nas X,THATS WHAT I WANT,MONTERO,album,0.737,0.846,1,-4.51,0.22,0.00614,0,0.0486,0.546,87.981,143901,LilNasXVEVO,137000770,2780737,152615,TRUE,TRUE,816086723
20033,Pop Smoke,Dior,Meet The Woo,album,0.548,0.805,7,-5.732,0.351,0.212,0.000389,0.408,0.648,142.094,216387,POP SMOKE,489988992,4512952,103323,FALSE,TRUE,812639252
2585,The Clash,Should I Stay or Should I Go - Remastered,Combat Rock (Remastered),album,0.743,0.836,2,-6.465,0.116,0.0804,0,0.384,0.82,113.375,188987,theclashVEVO,6928008,104150,4425,TRUE,TRUE,812402699
17959,Bad Bunny,Efecto,Un Verano Sin Ti,album,0.801,0.475,7,-8.797,0.0516,0.141,1.73E-05,0.0639,0.234,98.047,213061,Bad Bunny,151516994,1019072,10173,TRUE,TRUE,811817080
14150,Ellie Goulding,Outside (feat. Ellie Goulding),Motion,album,0.646,0.823,2,-4.123,0.0394,0.213,0,0.322,0.418,128.035,227267,CalvinHarrisVEVO,651743664,3626719,68884,TRUE,TRUE,811401845
12483,Calvin Harris,Outside (feat. Ellie Goulding),Motion,album,0.646,0.823,2,-4.123,0.0394,0.213,0,0.322,0.418,128.035,227267,CalvinHarrisVEVO,651743534,3626715,68884,TRUE,TRUE,811401845
15729,Zendaya,Rewrite The Stars,Rewrite The Stars,single,0.684,0.619,10,-7.005,0.0386,0.0716,0,0.122,0.284,125.046,217440,Fox Family Entertainment,133945648,1079291,0,TRUE,TRUE,811031337
13369,Zac Efron,Rewrite The Stars,Rewrite The Stars,single,0.684,0.619,10,-7.005,0.0386,0.0716,0,0.122,0.284,125.046,217440,Fox Family Entertainment,133945580,1079287,0,TRUE,TRUE,811031337
17294,Shawn Mendes,In My Blood,Shawn Mendes,album,0.622,0.712,5,-7.321,0.066,0.0573,0,0.13,0.487,140.025,211360,ShawnMendesVEVO,347731363,3392977,114032,TRUE,TRUE,809589128
18809,Niall Horan,Slow Hands,Flicker (Deluxe),album,0.735,0.425,0,-6.648,0.0464,0.011,0,0.055,0.848,85.896,188174,NiallHoranVEVO,227151384,2012772,46142,TRUE,TRUE,809141465
11798,The Verve,Bitter Sweet Symphony,Urban Hymns (Remastered 2016),album,0.356,0.917,9,-6.006,0.0479,0.0335,0,0.406,0.518,171.176,357267,TheVerveVEVO,879974030,4337408,140119,TRUE,TRUE,808323461
8009,Justin Timberlake,Mirrors,The 20/20 Experience (Deluxe Version),album,0.574,0.512,5,-6.664,0.0503,0.234,0,0.0946,0.512,76.899,484147,justintimberlakeVEVO,1102839661,5181690,171735,TRUE,TRUE,807905112
12719,Taio Cruz,Dynamite,The Rokstarr Hits Collection,album,0.751,0.783,4,-3.724,0.0859,0.00379,0,0.036,0.816,119.975,202613,TaioCruzVEVO,200113007,717353,55007,TRUE,TRUE,807771340
2675,Cyndi Lauper,Girls Just Want to Have Fun,She's So Unusual,album,0.71,0.799,6,-4.897,0.0328,0.22,0.000602,0.349,0.725,120.372,238267,CyndiLauperVEVO,1148359245,5607874,169115,TRUE,TRUE,807461121
551,Aerosmith,"I Don't Want To Miss A Thing - From ""Armageddon"" Soundtrack",I Don't Want To Miss A Thing EP,single,0.39,0.649,2,-5.163,0.0345,0.172,0,0.216,0.144,121.161,299723,AerosmithVEVO,541140942,3105744,73217,TRUE,TRUE,806239803
20345,MEDUZA,Lose Control,Lose Control,single,0.598,0.526,10,-8.659,0.0415,0.129,0,0.14,0.529,123.935,168387,MeduzaVEVO,114133457,1538474,20312,TRUE,TRUE,804323416
16200,Becky Hill,Lose Control,Lose Control,single,0.598,0.526,10,-8.659,0.0415,0.129,0,0.14,0.529,123.935,168387,MeduzaVEVO,114132916,1538466,20312,TRUE,TRUE,804323416
9586,Michael Bublé,It's Beginning to Look a Lot like Christmas,Christmas (Deluxe Special Edition),album,0.331,0.223,4,-11.274,0.0338,0.88,5.92E-06,0.343,0.355,92.896,207200,Michael Bublé,14917035,96071,1809,TRUE,TRUE,804313933
669,U2,With Or Without You - Remastered,The Joshua Tree (Super Deluxe),album,0.54,0.429,2,-11.822,0.0285,0.000202,0.355,0.141,0.113,110.171,295516,U2VEVO,112720876,762547,18001,TRUE,TRUE,803376048
640,Bon Jovi,You Give Love A Bad Name,Slippery When Wet,album,0.541,0.96,0,-2.947,0.0505,0.0663,2.25E-06,0.344,0.812,122.803,222707,BonJoviVEVO,344914092,1568340,45403,TRUE,TRUE,803312398
13513,Nicki Minaj,Starships,Pink Friday ... Roman Reloaded,album,0.747,0.716,11,-2.457,0.075,0.135,0,0.251,0.751,125.008,210627,NickiMinajAtVEVO,449295724,2863498,227719,TRUE,TRUE,802806166
18590,ROSALÍA,LA NOCHE DE ANOCHE,EL ÚLTIMO TOUR DEL MUNDO,album,0.856,0.618,7,-4.892,0.286,0.0303,0,0.0866,0.391,81.993,203201,Bad Bunny,578285886,3720899,95575,TRUE,TRUE,802716182
83,AC/DC,You Shook Me All Night Long,Back In Black,album,0.532,0.767,7,-5.509,0.0574,0.00287,0.000513,0.39,0.755,127.361,210173,acdcVEVO,279117834,1348845,26645,TRUE,TRUE,802076123
13546,Ariana Grande,34+35,Positions,album,0.83,0.585,0,-6.476,0.094,0.237,0,0.248,0.485,109.978,173711,ArianaGrandeVevo,285258274,4966928,194036,TRUE,TRUE,800804844
18929,Dominic Fike,3 Nights,"Don't Forget About Me, Demos",album,0.815,0.518,7,-6.594,0.0897,0.223,0,0.104,0.877,151.891,177667,DominicFikeVEVO,44911023,563950,11691,TRUE,TRUE,800582477
261,Fleetwood Mac,The Chain - 2004 Remaster,Rumours (Super Deluxe),album,0.545,0.67,9,-8.81,0.0496,0.009,0.000822,0.0451,0.481,151.553,270213,Fleetwood Mac - Topic,63168341,618971,1942,TRUE,TRUE,800258505
125,Eminem,Stan,The Marshall Mathers LP,album,0.78,0.768,6,-4.325,0.238,0.0371,2.34E-06,0.518,0.507,80.063,404107,EminemVEVO,623027280,5152714,199113,TRUE,TRUE,799979337
19601,Juice WRLD,Come & Go (with Marshmello),Legends Never Die,album,0.625,0.814,0,-5.181,0.0657,0.0172,0,0.158,0.535,144.991,205485,Juice WRLD,79152030,1202411,64328,FALSE,TRUE,799612299
17990,Marshmello,Come & Go (with Marshmello),Legends Never Die,album,0.625,0.814,0,-5.181,0.0657,0.0172,0,0.158,0.535,144.991,205485,Juice WRLD,79151998,1202409,64328,FALSE,TRUE,799612299
17275,Lil Peep,Star Shopping,Star Shopping,single,0.538,0.471,4,-9.84,0.0955,0.0946,0.0185,0.116,0.307,93.07,142000,Qvliy,86499,3856,203,FALSE,FALSE,798993758
609,blink-182,All The Small Things,Enema Of The State,album,0.434,0.897,0,-4.918,0.0488,0.0103,0,0.612,0.684,148.726,167067,blink182VEVO,332704458,1581923,60906,TRUE,TRUE,798081462
14180,Swedish House Mafia,Don't You Worry Child - Radio Edit,Don't You Worry Child,single,0.612,0.84,11,-3.145,0.0509,0.112,0,0.116,0.438,129.042,212862,SHMVEVO,888300375,4691219,164433,TRUE,TRUE,797901061
19629,The Kid LAROI,WITHOUT YOU,F*CK LOVE 3+: OVER YOU,album,0.662,0.413,0,-7.357,0.0299,0.213,0,0.134,0.467,93.005,161385,The Kid LAROI.,111931300,1798195,46959,FALSE,FALSE,795530784
1287,Nelly Furtado,Promiscuous,Loose,album,0.808,0.97,10,-6.098,0.0506,0.0569,6.13E-05,0.154,0.868,114.328,242293,NellyFurtadoVEVO,516193793,2735269,76338,TRUE,TRUE,794882240
16059,Lil Durk,Laugh Now Cry Later (feat. Lil Durk),Laugh Now Cry Later (feat. Lil Durk),single,0.761,0.518,0,-8.871,0.134,0.244,3.47E-05,0.107,0.522,133.976,261493,DrakeVEVO,423411891,3965361,143367,TRUE,TRUE,794710502
11330,Nightcrawlers,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit],single,0.824,0.862,2,-3.424,0.126,0.0076,0.000132,0.303,0.801,122.98,169153,RitonTimeVEVO,120703680,1145830,15818,TRUE,TRUE,793885325
4254,Riton,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit],single,0.824,0.862,2,-3.424,0.126,0.0076,0.000132,0.303,0.801,122.98,169153,RitonTimeVEVO,120703527,1145830,15818,TRUE,TRUE,793885325
15240,Lana Del Rey,Young And Beautiful,Young And Beautiful,single,0.324,0.416,11,-8.92,0.0368,0.262,3.69E-05,0.11,0.151,113.986,236053,LanaDelReyVEVO,525904821,3932303,107588,TRUE,TRUE,793740662
19264,Paulo Londra,Adan y Eva,Homerun,album,0.767,0.709,1,-4.47,0.336,0.323,0,0.0745,0.72,171.993,256972,Paulo Londra,1160512511,7074720,279877,TRUE,TRUE,791319849
18186,Lauv,i'm so tired...,~how i'm feeling~,album,0.548,0.735,11,-7.572,0.236,0.173,0,0.195,0.498,101.252,162587,Lauv,19749887,425337,8902,TRUE,TRUE,790751685
15480,Troye Sivan,i'm so tired...,~how i'm feeling~,album,0.548,0.735,11,-7.572,0.236,0.173,0,0.195,0.498,101.252,162587,Lauv,19749885,425337,8902,TRUE,TRUE,790751685
16810,George Ezra,Shotgun,Staying at Tamara's,album,0.673,0.735,5,-4.733,0.0457,0.286,0,0.242,0.754,115.744,201287,GeorgeEzraVEVO,74625795,508563,15678,TRUE,TRUE,790020794
129,Eminem,Not Afraid,Recovery,album,0.855,0.954,0,-1.19,0.264,0.529,0,0.205,0.668,114.635,248133,EminemVEVO,1727241246,11425215,872181,TRUE,TRUE,789922926
1687,Shaggy,It Wasn't Me,Hot Shot,album,0.853,0.606,0,-4.596,0.0713,0.0561,0,0.313,0.654,94.759,227600,Tim Jackson,19973183,264679,8181,FALSE,FALSE,787544363
18359,Jonas Blue,Rise,Blue,album,0.687,0.785,1,-4.65,0.0333,0.327,0,0.203,0.655,106.046,194408,JonasBlueVEVO,503749898,2710227,40695,TRUE,TRUE,786530746
18608,Manuel Turizo,La Bachata,La Bachata,single,0.835,0.679,7,-5.329,0.0364,0.583,1.98E-06,0.218,0.85,124.98,162638,MTZ Manuel Turizo,370947744,2050185,31939,TRUE,TRUE,786419578
17008,The Walters,I Love You So,I Love You So,single,0.575,0.648,10,-4.891,0.0358,0.583,0,0.115,0.466,75.977,160240,The Walters,16747804,327741,4787,TRUE,TRUE,785650154
18641,YoungBoy Never Broke Again,Bandit (with YoungBoy Never Broke Again),Death Race For Love (Bonus Track Version),album,0.474,0.631,5,-5.884,0.343,0.0687,0,0.132,0.424,180.056,189323,Lyrical Lemonade,392428761,3446846,256386,FALSE,FALSE,784195555
10606,Led Zeppelin,Stairway to Heaven - Remaster,Led Zeppelin IV (Deluxe Edition),album,0.338,0.34,9,-12.049,0.0339,0.58,0.0032,0.116,0.197,82.433,482830,Led Zeppelin,93106178,903263,30040,TRUE,TRUE,784067661
15559,Natti Natasha,Criminal,Criminal,single,0.814,0.813,2,-3.023,0.0561,0.03,9.33E-05,0.255,0.839,79.997,232550,NATTI NATASHA,2447960265,8195497,267095,TRUE,TRUE,784002002
16292,Galantis,No Money,The Aviary,album,0.674,0.915,6,-3.999,0.0411,0.0282,0.00337,0.273,0.78,126.038,191293,Galantis,629715753,4800891,148465,TRUE,TRUE,783957345
17346,Kali Uchis,telepatía,Sin Miedo (del Amor y Otros Demonios) ∞,album,0.653,0.524,11,-9.016,0.0502,0.112,0,0.203,0.553,83.97,160191,KALI UCHIS,93268063,1703896,56586,FALSE,FALSE,783392674
16998,Jaymes Young,Infinity,Feel Something,album,0.671,0.673,11,-6.941,0.0444,0.148,5.29E-05,0.304,0.494,121.963,237720,Jaymes Young,47368786,565570,4405,TRUE,TRUE,782970821
299,Tiësto,Jackie Chan,The London Sessions,album,0.747,0.833,3,-2.867,0.045,0.374,0,0.0586,0.687,128.008,215760,TiestoVEVO,52275235,520812,11774,TRUE,TRUE,782756255
12466,Miley Cyrus,We Can't Stop,Bangerz (Deluxe Version),album,0.613,0.622,1,-5.794,0.0334,0.00882,0,0.37,0.484,80.003,231240,MileyCyrusVEVO,954167034,4578702,855247,TRUE,TRUE,780532094
17977,Myke Towers,La Curiosidad,Platonicos,album,0.845,0.677,11,-4.798,0.136,0.269,0.000917,0.108,0.68,90.013,219048,Rap Samurai,15301181,64356,814,FALSE,FALSE,780490893
16738,Jay Wheeler,La Curiosidad,Platonicos,album,0.845,0.677,11,-4.798,0.136,0.269,0.000917,0.108,0.68,90.013,219048,Jay Wheeler,782645135,2988517,35150,FALSE,TRUE,779923152
8297,DJ Nelson,La Curiosidad,Platonicos,album,0.845,0.677,11,-4.798,0.136,0.269,0.000917,0.108,0.68,90.013,219048,Jay Wheeler,782644735,2988511,35150,FALSE,TRUE,779923152
1088,Outkast,Ms. Jackson,Stankonia,album,0.843,0.806,4,-5.946,0.269,0.143,0,0.0771,0.613,94.948,270507,OutkastVEVO,295791888,2594501,70168,TRUE,TRUE,779057885
519,Green Day,Basket Case,Dookie,album,0.442,0.943,3,-3.205,0.0602,0.00293,8.71E-06,0.091,0.781,85.064,181533,Green Day,306195825,1783994,62926,TRUE,TRUE,778937392
312,JAY-Z,Numb / Encore,Numb / Encore: MTV Ultimate Mash-Ups Presents Collision Course,single,0.687,0.793,2,-4.254,0.166,0.0603,0,0.582,0.751,107.045,205733,Neil Collins,47752493,219401,4024,FALSE,FALSE,778880225
63,Linkin Park,Numb / Encore,Numb / Encore: MTV Ultimate Mash-Ups Presents Collision Course,single,0.687,0.793,2,-4.254,0.166,0.0603,0,0.582,0.751,107.045,205733,Linkin Park,44436981,226771,9260,TRUE,TRUE,778880225
11460,Flo Rida,Low (feat. T-Pain),Mail on Sunday,album,0.918,0.609,10,-5.64,0.0791,0.0928,0,0.139,0.304,128.008,231400,Atlantic Records,216083188,1809986,27958,TRUE,TRUE,778056647
190,Pitbull,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",Planet Pit (Deluxe Version),album,0.671,0.939,8,-3.206,0.161,0.191,0,0.298,0.53,129.024,252307,PitbullVEVO,1007596168,4265538,162078,TRUE,TRUE,777641580
13037,Katy Perry,Firework,Teenage Dream,album,0.638,0.832,8,-5.039,0.049,0.141,0,0.113,0.648,124.071,227893,KatyPerryVEVO,1406704456,6231519,445941,TRUE,TRUE,777626685
788,Alicia Keys,If I Ain't Got You,The Diary Of Alicia Keys,album,0.609,0.444,7,-9.129,0.106,0.603,6.86E-06,0.104,0.166,118.402,228707,aliciakeysVEVO,288876804,2108983,32185,TRUE,TRUE,776415001
16109,Kygo,Higher Love,Golden Hour,album,0.693,0.678,8,-7.159,0.0324,0.0151,5.71E-06,0.101,0.404,103.952,228267,KygoOfficialVEVO,170230945,848200,19675,TRUE,TRUE,773933173
771,Whitney Houston,Higher Love,Golden Hour,album,0.693,0.678,8,-7.159,0.0324,0.0151,5.71E-06,0.101,0.404,103.952,228267,KygoOfficialVEVO,170230327,848193,19675,TRUE,TRUE,773933173
16558,Rag'n'Bone Man,Human,Human (Deluxe),album,0.602,0.707,9,-4.097,0.302,0.393,0,0.165,0.554,75.087,200187,RagnBoneManVEVO,1607049062,10625492,220004,TRUE,TRUE,773849349
3854,TLC,No Scrubs,Fanmail,album,0.743,0.675,8,-4.267,0.0953,0.0251,0.000717,0.0685,0.59,92.909,214400,TLCVEVO,353863032,2071248,65174,TRUE,TRUE,772565675
9670,Zion & Lennox,Otra vez (feat. J Balvin),Motivan2,album,0.832,0.772,10,-5.429,0.1,0.0559,0.000486,0.44,0.704,96.016,209453,JeNnILoVeSmUsIc,22620403,139686,5901,FALSE,FALSE,772338760
549,Aerosmith,Dream On,Aerosmith,album,0.392,0.476,1,-7.583,0.0249,0.397,0.000163,0.309,0.234,78.031,267597,METALinYOURface1,3584082,26655,1046,FALSE,FALSE,771341288
19216,Kim Petras,Unholy (feat. Kim Petras),Gloria,album,0.712,0.463,2,-7.399,0.0797,0.011,2.96E-06,0.301,0.206,131.199,156943,SamSmithVEVO,120042520,2313851,48972,TRUE,TRUE,771282498
13459,Sam Smith,Unholy (feat. Kim Petras),Gloria,album,0.712,0.463,2,-7.399,0.0797,0.011,2.96E-06,0.301,0.206,131.199,156943,SamSmithVEVO,120035045,2313581,48960,TRUE,TRUE,771282498
17228,Doja Cat,Streets,Hot Pink,album,0.749,0.463,11,-8.433,0.0842,0.21,0.0382,0.338,0.189,90.035,226987,dojacatVEVO,224558251,3548572,101202,TRUE,TRUE,771281574
16689,Bryson Tiller,Exchange,T R A P S O U L,album,0.525,0.433,6,-10.598,0.185,0.107,0,0.135,0.276,160.108,194613,BrysonTillerVEVO,203280718,1352850,22256,TRUE,TRUE,770690265
18578,Joji,Glimpse of Us,SMITHEREENS,album,0.44,0.317,8,-9.258,0.0531,0.891,4.78E-06,0.141,0.268,169.914,233456,Joji,41751204,1757819,51965,TRUE,TRUE,769993739
709,Bee Gees,Stayin Alive,How Can You Mend A Broken Heart,album,0.702,0.773,10,-9.256,0.0343,0.0288,0.00871,0.147,0.953,103.564,285373,BeeGeesVEVO,281066254,2720170,71642,TRUE,TRUE,768175251
2536,Electric Light Orchestra,Mr. Blue Sky,Out of the Blue,album,0.388,0.338,10,-10.054,0.0329,0.652,3.73E-06,0.248,0.478,177.765,303373,ELOVEVO,56498415,758210,30038,TRUE,TRUE,766947143
2366,Brenda Lee,Rockin' Around The Christmas Tree,Merry Christmas From Brenda Lee,album,0.589,0.472,8,-8.749,0.0502,0.614,0,0.505,0.898,67.196,126267,Christmas Music,2643617,18430,312,FALSE,FALSE,765618290
